year,month,date,prefectureNameJ,prefectureNameE,testedPositive,peopleTested,hospitalized,serious,discharged,deaths,effectiveReproductionNumber
2020,2,6,長野県,Nagano,0,,,,,,
2020,2,6,長崎県,Nagasaki,0,,,,,,
2020,2,6,奈良県,Nara,1,,,,,,
2020,2,6,新潟県,Niigata,0,,,,,,
2020,2,6,大分県,Oita,0,,,,,,
2020,2,6,岡山県,Okayama,0,,,,,,
2020,2,6,沖縄県,Okinawa,0,,,,,,
2020,2,6,大阪府,Osaka,1,10.0,,,,,
2020,2,6,佐賀県,Saga,0,,,,,,
2020,2,6,埼玉県,Saitama,0,,,,,,
2020,2,6,滋賀県,Shiga,0,,,,,,
2020,2,6,島根県,Shimane,0,,,,,,
2020,2,6,静岡県,Shizuoka,0,,,,,,
2020,2,6,栃木県,Tochigi,0,,,,,,
2020,2,6,徳島県,Tokushima,0,,,,,,
2020,2,6,東京都,Tokyo,3,,,,,,
2020,2,6,鳥取県,Tottori,0,,,,,,
2020,2,6,富山県,Toyama,0,,,,,,
2020,2,6,和歌山県,Wakayama,0,,,,,,
2020,2,6,山形県,Yamagata,0,,,,,,
2020,2,6,山口県,Yamaguchi,0,,,,,,
2020,2,6,山梨県,Yamanashi,0,,,,,,
2020,2,7,愛知県,Aichi,2,,,,,,
2020,2,7,秋田県,Akita,0,,,,,,
2020,2,7,青森県,Aomori,0,,,,,,
2020,2,7,千葉県,Chiba,3,,,,,,
2020,2,7,愛媛県,Ehime,0,,,,,,
2020,2,7,福井県,Fukui,0,,,,,,
2020,2,7,福岡県,Fukuoka,0,,,,,,
2020,2,7,福島県,Fukushima,0,,,,,,
2020,2,7,岐阜県,Gifu,0,,,,,,
2020,2,7,群馬県,Gunma,0,,,,,,
2020,2,7,広島県,Hiroshima,0,,,,,,
2020,2,7,北海道,Hokkaido,1,,,,,,
2020,2,7,兵庫県,Hyogo,0,,,,,,
2020,2,7,茨城県,Ibaraki,0,,,,,,
2020,2,7,石川県,Ishikawa,0,,,,,,
2020,2,7,岩手県,Iwate,0,,,,,,
2020,2,7,香川県,Kagawa,0,,,,,,
2020,2,7,鹿児島県,Kagoshima,0,,,,,,
2020,2,7,神奈川県,Kanagawa,1,,,,,,
2020,2,7,高知県,Kochi,0,,,,,,
2020,2,7,熊本県,Kumamoto,0,,,,,,
2020,2,7,京都府,Kyoto,2,,,,,,
2020,2,7,三重県,Mie,1,,,,,,
2020,2,7,宮城県,Miyagi,0,,,,,,
2020,2,7,宮崎県,Miyazaki,0,,,,,,
2020,2,7,長野県,Nagano,0,,,,,,
2020,2,7,長崎県,Nagasaki,0,,,,,,
2020,2,7,奈良県,Nara,1,,,,,,
2020,2,7,新潟県,Niigata,0,,,,,,
2020,2,7,大分県,Oita,0,,,,,,
2020,2,7,岡山県,Okayama,0,,,,,,
2020,2,7,沖縄県,Okinawa,0,,,,,,
2020,2,7,大阪府,Osaka,1,11.0,,,,,
2020,2,7,佐賀県,Saga,0,,,,,,
2020,2,7,埼玉県,Saitama,0,,,,,,
2020,2,7,滋賀県,Shiga,0,,,,,,
2020,2,7,島根県,Shimane,0,,,,,,
2020,2,7,静岡県,Shizuoka,0,,,,,,
2020,2,7,栃木県,Tochigi,0,,,,,,
2020,2,7,徳島県,Tokushima,0,,,,,,
2020,2,7,東京都,Tokyo,3,,,,,,
2020,2,7,鳥取県,Tottori,0,,,,,,
2020,2,7,富山県,Toyama,0,,,,,,
2020,2,7,和歌山県,Wakayama,0,,,,,,
2020,2,7,山形県,Yamagata,0,,,,,,
2020,2,7,山口県,Yamaguchi,0,,,,,,
2020,2,7,山梨県,Yamanashi,0,,,,,,
2020,2,8,愛知県,Aichi,2,,,,,,
2020,2,8,秋田県,Akita,0,,,,,,
2020,2,8,青森県,Aomori,0,,,,,,
2020,2,8,千葉県,Chiba,3,,,,,,
2020,2,8,愛媛県,Ehime,0,,,,,,
2020,2,8,福井県,Fukui,0,,,,,,
2020,2,8,福岡県,Fukuoka,0,,,,,,
2020,2,8,福島県,Fukushima,0,,,,,,
2020,2,8,岐阜県,Gifu,0,,,,,,
2020,2,8,群馬県,Gunma,0,,,,,,
2020,2,8,広島県,Hiroshima,0,,,,,,
2020,2,8,北海道,Hokkaido,1,,,,,,
2020,2,8,兵庫県,Hyogo,0,,,,,,
2020,2,8,茨城県,Ibaraki,0,,,,,,
2020,2,8,石川県,Ishikawa,0,,,,,,
2020,2,8,岩手県,Iwate,0,,,,,,
2020,2,8,香川県,Kagawa,0,,,,,,
2020,2,8,鹿児島県,Kagoshima,0,,,,,,
2020,2,8,神奈川県,Kanagawa,1,,,,,,
2020,2,8,高知県,Kochi,0,,,,,,
2020,2,8,熊本県,Kumamoto,0,,,,,,
2020,2,8,京都府,Kyoto,2,,,,,,
2020,2,8,三重県,Mie,1,,,,,,
2020,2,8,宮城県,Miyagi,0,,,,,,
2020,2,8,宮崎県,Miyazaki,0,,,,,,
2020,2,8,長野県,Nagano,0,,,,,,
2020,2,8,長崎県,Nagasaki,0,,,,,,
2020,2,8,奈良県,Nara,1,,,,,,
2020,2,8,新潟県,Niigata,0,,,,,,
2020,2,8,大分県,Oita,0,,,,,,
2020,2,8,岡山県,Okayama,0,,,,,,
2020,2,8,沖縄県,Okinawa,0,,,,,,
2020,2,8,大阪府,Osaka,1,11.0,,,,,
2020,2,8,佐賀県,Saga,0,,,,,,
2020,2,8,埼玉県,Saitama,0,,,,,,
2020,2,8,滋賀県,Shiga,0,,,,,,
2020,2,8,島根県,Shimane,0,,,,,,
2020,2,8,静岡県,Shizuoka,0,,,,,,
2020,2,8,栃木県,Tochigi,0,,,,,,
2020,2,8,徳島県,Tokushima,0,,,,,,
2020,2,8,東京都,Tokyo,3,,,,,,
2020,2,8,鳥取県,Tottori,0,,,,,,
2020,2,8,富山県,Toyama,0,,,,,,
2020,2,8,和歌山県,Wakayama,0,,,,,,
2020,2,8,山形県,Yamagata,0,,,,,,
2020,2,8,山口県,Yamaguchi,0,,,,,,
2020,2,8,山梨県,Yamanashi,0,,,,,,
2020,2,9,愛知県,Aichi,2,,,,,,
2020,2,9,秋田県,Akita,0,,,,,,
2020,2,9,青森県,Aomori,0,,,,,,
2020,2,9,千葉県,Chiba,3,,,,,,
2020,2,9,愛媛県,Ehime,0,,,,,,
2020,2,9,福井県,Fukui,0,,,,,,
2020,2,9,福岡県,Fukuoka,0,,,,,,
2020,2,9,福島県,Fukushima,0,,,,,,
2020,2,9,岐阜県,Gifu,0,,,,,,
2020,2,9,群馬県,Gunma,0,,,,,,
2020,2,9,広島県,Hiroshima,0,,,,,,
2020,2,9,北海道,Hokkaido,1,,,,,,
2020,2,9,兵庫県,Hyogo,0,,,,,,
2020,2,9,茨城県,Ibaraki,0,,,,,,
2020,2,9,石川県,Ishikawa,0,,,,,,
2020,2,9,岩手県,Iwate,0,,,,,,
2020,2,9,香川県,Kagawa,0,,,,,,
2020,2,9,鹿児島県,Kagoshima,0,,,,,,
2020,2,9,神奈川県,Kanagawa,1,,,,,,
2020,2,9,高知県,Kochi,0,,,,,,
2020,2,9,熊本県,Kumamoto,0,,,,,,
2020,2,9,京都府,Kyoto,2,,,,,,
2020,2,9,三重県,Mie,1,,,,,,
2020,2,9,宮城県,Miyagi,0,,,,,,
2020,2,9,宮崎県,Miyazaki,0,,,,,,
2020,2,9,長野県,Nagano,0,,,,,,
2020,2,9,長崎県,Nagasaki,0,,,,,,
2020,2,9,奈良県,Nara,1,,,,,,
2020,2,9,新潟県,Niigata,0,,,,,,
2020,2,9,大分県,Oita,0,,,,,,
2020,2,9,岡山県,Okayama,0,,,,,,
2020,2,9,沖縄県,Okinawa,0,,,,,,
2020,2,9,大阪府,Osaka,1,11.0,,,,,
2020,2,9,佐賀県,Saga,0,,,,,,
2020,2,9,埼玉県,Saitama,0,,,,,,
2020,2,9,滋賀県,Shiga,0,,,,,,
2020,2,9,島根県,Shimane,0,,,,,,
2020,2,9,静岡県,Shizuoka,0,,,,,,
2020,2,9,栃木県,Tochigi,0,,,,,,
2020,2,9,徳島県,Tokushima,0,,,,,,
2020,2,9,東京都,Tokyo,3,,,,,,
2020,2,9,鳥取県,Tottori,0,,,,,,
2020,2,9,富山県,Toyama,0,,,,,,
2020,2,9,和歌山県,Wakayama,0,,,,,,
2020,2,9,山形県,Yamagata,0,,,,,,
2020,2,9,山口県,Yamaguchi,0,,,,,,
2020,2,9,山梨県,Yamanashi,0,,,,,,
2020,2,10,愛知県,Aichi,2,,,,,,
2020,2,10,秋田県,Akita,0,,,,,,
2020,2,10,青森県,Aomori,0,,,,,,
2020,2,10,千葉県,Chiba,3,,,,,,
2020,2,10,愛媛県,Ehime,0,,,,,,
2020,2,10,福井県,Fukui,0,,,,,,
2020,2,10,福岡県,Fukuoka,0,,,,,,
2020,2,10,福島県,Fukushima,0,,,,,,
2020,2,10,岐阜県,Gifu,0,,,,,,
2020,2,10,群馬県,Gunma,0,,,,,,
2020,2,10,広島県,Hiroshima,0,,,,,,
2020,2,10,北海道,Hokkaido,1,,,,,,
2020,2,10,兵庫県,Hyogo,0,,,,,,
2020,2,10,茨城県,Ibaraki,0,,,,,,
2020,2,10,石川県,Ishikawa,0,,,,,,
2020,2,10,岩手県,Iwate,0,,,,,,
2020,2,10,香川県,Kagawa,0,,,,,,
2020,2,10,鹿児島県,Kagoshima,0,,,,,,
2020,2,10,神奈川県,Kanagawa,1,,,,,,
2020,2,10,高知県,Kochi,0,,,,,,
2020,2,10,熊本県,Kumamoto,0,,,,,,
2020,2,10,京都府,Kyoto,2,,,,,,
2020,2,10,三重県,Mie,1,,,,,,
2020,2,10,宮城県,Miyagi,0,,,,,,
2020,2,10,宮崎県,Miyazaki,0,,,,,,
2020,2,10,長野県,Nagano,0,,,,,,
2020,2,10,長崎県,Nagasaki,0,,,,,,
2020,2,10,奈良県,Nara,1,,,,,,
2020,2,10,新潟県,Niigata,0,,,,,,
2020,2,10,大分県,Oita,0,,,,,,
2020,2,10,岡山県,Okayama,0,,,,,,
2020,2,10,沖縄県,Okinawa,0,,,,,,
2020,2,10,大阪府,Osaka,1,16.0,,,,,
2020,2,10,佐賀県,Saga,0,,,,,,
2020,2,10,埼玉県,Saitama,0,,,,,,
2020,2,10,滋賀県,Shiga,0,,,,,,
2020,2,10,島根県,Shimane,0,,,,,,
2020,2,10,静岡県,Shizuoka,0,,,,,,
2020,2,10,栃木県,Tochigi,0,,,,,,
2020,2,10,徳島県,Tokushima,0,,,,,,
2020,2,10,東京都,Tokyo,3,,,,,,
2020,2,10,鳥取県,Tottori,0,,,,,,
2020,2,10,富山県,Toyama,0,,,,,,
2020,2,10,和歌山県,Wakayama,0,,,,,,
2020,2,10,山形県,Yamagata,0,,,,,,
2020,2,10,山口県,Yamaguchi,0,,,,,,
2020,2,10,山梨県,Yamanashi,0,,,,,,
2020,2,11,愛知県,Aichi,2,,,,,,
2020,2,11,秋田県,Akita,0,,,,,,
2020,2,11,青森県,Aomori,0,,,,,,
2020,2,11,千葉県,Chiba,4,,,,,,
2020,2,11,愛媛県,Ehime,0,,,,,,
2020,2,11,福井県,Fukui,0,,,,,,
2020,2,11,福岡県,Fukuoka,0,,,,,,
2020,2,11,福島県,Fukushima,0,,,,,,
2020,2,11,岐阜県,Gifu,0,,,,,,
2020,2,11,群馬県,Gunma,0,,,,,,
2020,2,11,広島県,Hiroshima,0,,,,,,
2020,2,11,北海道,Hokkaido,1,,,,,,
2020,2,11,兵庫県,Hyogo,0,,,,,,
2020,2,11,茨城県,Ibaraki,0,,,,,,
2020,2,11,石川県,Ishikawa,0,,,,,,
2020,2,11,岩手県,Iwate,0,,,,,,
2020,2,11,香川県,Kagawa,0,,,,,,
2020,2,11,鹿児島県,Kagoshima,0,,,,,,
2020,2,11,神奈川県,Kanagawa,2,,,,,,
2020,2,11,高知県,Kochi,0,,,,,,
2020,2,11,熊本県,Kumamoto,0,,,,,,
2020,2,11,京都府,Kyoto,2,,,,,,
2020,2,11,三重県,Mie,1,,,,,,
2020,2,11,宮城県,Miyagi,0,,,,,,
2020,2,11,宮崎県,Miyazaki,0,,,,,,
2020,2,11,長野県,Nagano,0,,,,,,
2020,2,11,長崎県,Nagasaki,0,,,,,,
2020,2,11,奈良県,Nara,1,,,,,,
2020,2,11,新潟県,Niigata,0,,,,,,
2020,2,11,大分県,Oita,0,,,,,,
2020,2,11,岡山県,Okayama,0,,,,,,
2020,2,11,沖縄県,Okinawa,0,,,,,,
2020,2,11,大阪府,Osaka,1,17.0,,,,,
2020,2,11,佐賀県,Saga,0,,,,,,
2020,2,11,埼玉県,Saitama,0,,,,,,
2020,2,11,滋賀県,Shiga,0,,,,,,
2020,2,11,島根県,Shimane,0,,,,,,
2020,2,11,静岡県,Shizuoka,0,,,,,,
2020,2,11,栃木県,Tochigi,0,,,,,,
2020,2,11,徳島県,Tokushima,0,,,,,,
2020,2,11,東京都,Tokyo,3,,,,,,
2020,2,11,鳥取県,Tottori,0,,,,,,
2020,2,11,富山県,Toyama,0,,,,,,
2020,2,11,和歌山県,Wakayama,0,,,,,,
2020,2,11,山形県,Yamagata,0,,,,,,
2020,2,11,山口県,Yamaguchi,0,,,,,,
2020,2,11,山梨県,Yamanashi,0,,,,,,
2020,2,12,愛知県,Aichi,2,,,,,,
2020,2,12,秋田県,Akita,0,,,,,,
2020,2,12,青森県,Aomori,0,,,,,,
2020,2,12,千葉県,Chiba,4,,,,,,
2020,2,12,愛媛県,Ehime,0,,,,,,
2020,2,12,福井県,Fukui,0,,,,,,
2020,2,12,福岡県,Fukuoka,0,,,,,,
2020,2,12,福島県,Fukushima,0,,,,,,
2020,2,12,岐阜県,Gifu,0,,,,,,
2020,2,12,群馬県,Gunma,0,,,,,,
2020,2,12,広島県,Hiroshima,0,,,,,,
2020,2,12,北海道,Hokkaido,1,,,,,,
2020,2,12,兵庫県,Hyogo,0,,,,,,
2020,2,12,茨城県,Ibaraki,0,,,,,,
2020,2,12,石川県,Ishikawa,0,,,,,,
2020,2,12,岩手県,Iwate,0,,,,,,
2020,2,12,香川県,Kagawa,0,,,,,,
2020,2,12,鹿児島県,Kagoshima,0,,,,,,
2020,2,12,神奈川県,Kanagawa,2,,,,,,
2020,2,12,高知県,Kochi,0,,,,,,
2020,2,12,熊本県,Kumamoto,0,,,,,,
2020,2,12,京都府,Kyoto,2,,,,,,
2020,2,12,三重県,Mie,1,,,,,,
2020,2,12,宮城県,Miyagi,0,,,,,,
2020,2,12,宮崎県,Miyazaki,0,,,,,,
2020,2,12,長野県,Nagano,0,,,,,,
2020,2,12,長崎県,Nagasaki,0,,,,,,
2020,2,12,奈良県,Nara,1,,,,,,
2020,2,12,新潟県,Niigata,0,,,,,,
2020,2,12,大分県,Oita,0,,,,,,
2020,2,12,岡山県,Okayama,0,,,,,,
2020,2,12,沖縄県,Okinawa,0,,,,,,
2020,2,12,大阪府,Osaka,1,17.0,,,,,
2020,2,12,佐賀県,Saga,0,,,,,,
2020,2,12,埼玉県,Saitama,0,,,,,,
2020,2,12,滋賀県,Shiga,0,,,,,,
2020,2,12,島根県,Shimane,0,,,,,,
2020,2,12,静岡県,Shizuoka,0,,,,,,
2020,2,12,栃木県,Tochigi,0,,,,,,
2020,2,12,徳島県,Tokushima,0,,,,,,
2020,2,12,東京都,Tokyo,3,,,,,,
2020,2,12,鳥取県,Tottori,0,,,,,,
2020,2,12,富山県,Toyama,0,,,,,,
2020,2,12,和歌山県,Wakayama,0,,,,,,
2020,2,12,山形県,Yamagata,0,,,,,,
2020,2,12,山口県,Yamaguchi,0,,,,,,
2020,2,12,山梨県,Yamanashi,0,,,,,,
2020,2,13,愛知県,Aichi,2,,,,,,
2020,2,13,秋田県,Akita,0,,,,,,
2020,2,13,青森県,Aomori,0,,,,,,
2020,2,13,千葉県,Chiba,5,,,,,,
2020,2,13,愛媛県,Ehime,0,,,,,,
2020,2,13,福井県,Fukui,0,,,,,,
2020,2,13,福岡県,Fukuoka,0,,,,,,
2020,2,13,福島県,Fukushima,0,,,,,,
2020,2,13,岐阜県,Gifu,0,,,,,,
2020,2,13,群馬県,Gunma,0,,,,,,
2020,2,13,広島県,Hiroshima,0,,,,,,
2020,2,13,北海道,Hokkaido,1,,,,,,
2020,2,13,兵庫県,Hyogo,0,,,,,,
2020,2,13,茨城県,Ibaraki,0,,,,,,
2020,2,13,石川県,Ishikawa,0,,,,,,
2020,2,13,岩手県,Iwate,0,,,,,,
2020,2,13,香川県,Kagawa,0,,,,,,
2020,2,13,鹿児島県,Kagoshima,0,,,,,,
2020,2,13,神奈川県,Kanagawa,3,,,,,,
2020,2,13,高知県,Kochi,0,,,,,,
2020,2,13,熊本県,Kumamoto,0,,,,,,
2020,2,13,京都府,Kyoto,2,,,,,,
2020,2,13,三重県,Mie,1,,,,,,
2020,2,13,宮城県,Miyagi,0,,,,,,
2020,2,13,宮崎県,Miyazaki,0,,,,,,
2020,2,13,長野県,Nagano,0,,,,,,
2020,2,13,長崎県,Nagasaki,0,,,,,,
2020,2,13,奈良県,Nara,1,,,,,,
2020,2,13,新潟県,Niigata,0,,,,,,
2020,2,13,大分県,Oita,0,,,,,,
2020,2,13,岡山県,Okayama,0,,,,,,
2020,2,13,沖縄県,Okinawa,0,,,,,,
2020,2,13,大阪府,Osaka,1,17.0,,,,,
2020,2,13,佐賀県,Saga,0,,,,,,
2020,2,13,埼玉県,Saitama,0,,,,,,
2020,2,13,滋賀県,Shiga,0,,,,,,
2020,2,13,島根県,Shimane,0,,,,,,
2020,2,13,静岡県,Shizuoka,0,,,,,,
2020,2,13,栃木県,Tochigi,0,,,,,,
2020,2,13,徳島県,Tokushima,0,,,,,,
2020,2,13,東京都,Tokyo,4,,,,,,
2020,2,13,鳥取県,Tottori,0,,,,,,
2020,2,13,富山県,Toyama,0,,,,,,
2020,2,13,和歌山県,Wakayama,1,,,,,,
2020,2,13,山形県,Yamagata,0,,,,,,
2020,2,13,山口県,Yamaguchi,0,,,,,,
2020,2,13,山梨県,Yamanashi,0,,,,,,
2020,2,14,愛知県,Aichi,3,,,,,,
2020,2,14,秋田県,Akita,0,,,,,,
2020,2,14,青森県,Aomori,0,,,,,,
2020,2,14,千葉県,Chiba,5,,,,,,
2020,2,14,愛媛県,Ehime,0,,,,,,
2020,2,14,福井県,Fukui,0,,,,,,
2020,2,14,福岡県,Fukuoka,0,,,,,,
2020,2,14,福島県,Fukushima,0,,,,,,
2020,2,14,岐阜県,Gifu,0,,,,,,
2020,2,14,群馬県,Gunma,0,,,,,,
2020,2,14,広島県,Hiroshima,0,,,,,,
2020,2,14,北海道,Hokkaido,2,,,,1.0,,
2020,2,14,兵庫県,Hyogo,0,,,,,,
2020,2,14,茨城県,Ibaraki,0,,,,,,
2020,2,14,石川県,Ishikawa,0,,,,,,
2020,2,14,岩手県,Iwate,0,,,,,,
2020,2,14,香川県,Kagawa,0,,,,,,
2020,2,14,鹿児島県,Kagoshima,0,,,,,,
2020,2,14,神奈川県,Kanagawa,4,,,,,,
2020,2,14,高知県,Kochi,0,,,,,,
2020,2,14,熊本県,Kumamoto,0,,,,,,
2020,2,14,京都府,Kyoto,2,,,,,,
2020,2,14,三重県,Mie,1,,,,,,
2020,2,14,宮城県,Miyagi,0,,,,,,
2020,2,14,宮崎県,Miyazaki,0,,,,,,
2020,2,14,長野県,Nagano,0,,,,,,
2020,2,14,長崎県,Nagasaki,0,,,,,,
2020,2,14,奈良県,Nara,1,,,,,,
2020,2,14,新潟県,Niigata,0,,,,,,
2020,2,14,大分県,Oita,0,,,,,,
2020,2,14,岡山県,Okayama,0,,,,,,
2020,2,14,沖縄県,Okinawa,1,,,,,,
2020,2,14,大阪府,Osaka,1,20.0,,,,,
2020,2,14,佐賀県,Saga,0,,,,,,
2020,2,14,埼玉県,Saitama,0,,,,,,
2020,2,14,滋賀県,Shiga,0,,,,,,
2020,2,14,島根県,Shimane,0,,,,,,
2020,2,14,静岡県,Shizuoka,0,,,,,,
2020,2,14,栃木県,Tochigi,0,,,,,,
2020,2,14,徳島県,Tokushima,0,,,,,,
2020,2,14,東京都,Tokyo,6,,,,,,
2020,2,14,鳥取県,Tottori,0,,,,,,
2020,2,14,富山県,Toyama,0,,,,,,
2020,2,14,和歌山県,Wakayama,2,,,,,,
2020,2,14,山形県,Yamagata,0,,,,,,
2020,2,14,山口県,Yamaguchi,0,,,,,,
2020,2,14,山梨県,Yamanashi,0,,,,,,
2020,2,15,愛知県,Aichi,4,,,,,,
2020,2,15,秋田県,Akita,0,,,,,,
2020,2,15,青森県,Aomori,0,,,,,,
2020,2,15,千葉県,Chiba,5,,,,,,
2020,2,15,愛媛県,Ehime,0,,,,,,
2020,2,15,福井県,Fukui,0,,,,,,
2020,2,15,福岡県,Fukuoka,0,,,,,,
2020,2,15,福島県,Fukushima,0,,,,,,
2020,2,15,岐阜県,Gifu,0,,,,,,
2020,2,15,群馬県,Gunma,0,,,,,,
2020,2,15,広島県,Hiroshima,0,,,,,,
2020,2,15,北海道,Hokkaido,2,,,,1.0,,
2020,2,15,兵庫県,Hyogo,0,,,,,,
2020,2,15,茨城県,Ibaraki,0,,,,,,
2020,2,15,石川県,Ishikawa,0,,,,,,
2020,2,15,岩手県,Iwate,0,,,,,,
2020,2,15,香川県,Kagawa,0,,,,,,
2020,2,15,鹿児島県,Kagoshima,0,,,,,,
2020,2,15,神奈川県,Kanagawa,4,,,,,,
2020,2,15,高知県,Kochi,0,,,,,,
2020,2,15,熊本県,Kumamoto,0,,,,,,
2020,2,15,京都府,Kyoto,2,,,,,,
2020,2,15,三重県,Mie,1,,,,,,
2020,2,15,宮城県,Miyagi,0,,,,,,
2020,2,15,宮崎県,Miyazaki,0,,,,,,
2020,2,15,長野県,Nagano,0,,,,,,
2020,2,15,長崎県,Nagasaki,0,,,,,,
2020,2,15,奈良県,Nara,1,,,,,,
2020,2,15,新潟県,Niigata,0,,,,,,
2020,2,15,大分県,Oita,0,,,,,,
2020,2,15,岡山県,Okayama,0,,,,,,
2020,2,15,沖縄県,Okinawa,1,,,,,,
2020,2,15,大阪府,Osaka,1,35.0,,,,,
2020,2,15,佐賀県,Saga,0,,,,,,
2020,2,15,埼玉県,Saitama,0,,,,,,
2020,2,15,滋賀県,Shiga,0,,,,,,
2020,2,15,島根県,Shimane,0,,,,,,
2020,2,15,静岡県,Shizuoka,0,,,,,,
2020,2,15,栃木県,Tochigi,0,,,,,,
2020,2,15,徳島県,Tokushima,0,,,,,,
2020,2,15,東京都,Tokyo,14,130.0,,,,,
2020,2,15,鳥取県,Tottori,0,,,,,,
2020,2,15,富山県,Toyama,0,,,,,,
2020,2,15,和歌山県,Wakayama,5,,,,,,
2020,2,15,山形県,Yamagata,0,,,,,,
2020,2,15,山口県,Yamaguchi,0,,,,,,
2020,2,15,山梨県,Yamanashi,0,,,,,,
2020,2,16,愛知県,Aichi,5,,,,,,
2020,2,16,秋田県,Akita,0,,,,,,
2020,2,16,青森県,Aomori,0,,,,,,
2020,2,16,千葉県,Chiba,5,,,,,,
2020,2,16,愛媛県,Ehime,0,,,,,,
2020,2,16,福井県,Fukui,0,,,,,,
2020,2,16,福岡県,Fukuoka,0,,,,,,
2020,2,16,福島県,Fukushima,0,,,,,,
2020,2,16,岐阜県,Gifu,0,,,,,,
2020,2,16,群馬県,Gunma,0,,,,,,
2020,2,16,広島県,Hiroshima,0,,,,,,
2020,2,16,北海道,Hokkaido,2,,,,1.0,,
2020,2,16,兵庫県,Hyogo,0,,,,,,
2020,2,16,茨城県,Ibaraki,0,,,,,,
2020,2,16,石川県,Ishikawa,0,,,,,,
2020,2,16,岩手県,Iwate,0,,,,,,
2020,2,16,香川県,Kagawa,0,,,,,,
2020,2,16,鹿児島県,Kagoshima,0,,,,,,
2020,2,16,神奈川県,Kanagawa,4,,,,,,
2020,2,16,高知県,Kochi,0,,,,,,
2020,2,16,熊本県,Kumamoto,0,,,,,,
2020,2,16,京都府,Kyoto,2,,,,,,
2020,2,16,三重県,Mie,1,,,,,,
2020,2,16,宮城県,Miyagi,0,,,,,,
2020,2,16,宮崎県,Miyazaki,0,,,,,,
2020,2,16,長野県,Nagano,0,,,,,,
2020,2,16,長崎県,Nagasaki,0,,,,,,
2020,2,16,奈良県,Nara,1,,,,,,
2020,2,16,新潟県,Niigata,0,,,,,,
2020,2,16,大分県,Oita,0,,,,,,
2020,2,16,岡山県,Okayama,0,,,,,,
2020,2,16,沖縄県,Okinawa,1,,,,,,
2020,2,16,大阪府,Osaka,1,38.0,,,,,
2020,2,16,佐賀県,Saga,0,,,,,,
2020,2,16,埼玉県,Saitama,0,,,,,,
2020,2,16,滋賀県,Shiga,0,,,,,,
2020,2,16,島根県,Shimane,0,,,,,,
2020,2,16,静岡県,Shizuoka,0,,,,,,
2020,2,16,栃木県,Tochigi,0,,,,,,
2020,2,16,徳島県,Tokushima,0,,,,,,
2020,2,16,東京都,Tokyo,19,204.0,,,,,
2020,2,16,鳥取県,Tottori,0,,,,,,
2020,2,16,富山県,Toyama,0,,,,,,
2020,2,16,和歌山県,Wakayama,5,,,,,,
2020,2,16,山形県,Yamagata,0,,,,,,
2020,2,16,山口県,Yamaguchi,0,,,,,,
2020,2,16,山梨県,Yamanashi,0,,,,,,
2020,2,17,愛知県,Aichi,6,,,,,,
2020,2,17,秋田県,Akita,0,,,,,,
2020,2,17,青森県,Aomori,0,,,,,,
2020,2,17,千葉県,Chiba,5,,,,,,
2020,2,17,愛媛県,Ehime,0,,,,,,
2020,2,17,福井県,Fukui,0,,,,,,
2020,2,17,福岡県,Fukuoka,0,,,,,,
2020,2,17,福島県,Fukushima,0,,,,,,
2020,2,17,岐阜県,Gifu,0,,,,,,
2020,2,17,群馬県,Gunma,0,,,,,,
2020,2,17,広島県,Hiroshima,0,,,,,,
2020,2,17,北海道,Hokkaido,2,,,,1.0,,
2020,2,17,兵庫県,Hyogo,0,,,,,,
2020,2,17,茨城県,Ibaraki,0,,,,,,
2020,2,17,石川県,Ishikawa,0,,,,,,
2020,2,17,岩手県,Iwate,0,,,,,,
2020,2,17,香川県,Kagawa,0,,,,,,
2020,2,17,鹿児島県,Kagoshima,0,,,,,,
2020,2,17,神奈川県,Kanagawa,5,,,,,,
2020,2,17,高知県,Kochi,0,,,,,,
2020,2,17,熊本県,Kumamoto,0,,,,,,
2020,2,17,京都府,Kyoto,2,,,,,,
2020,2,17,三重県,Mie,1,,,,,,
2020,2,17,宮城県,Miyagi,0,,,,,,
2020,2,17,宮崎県,Miyazaki,0,,,,,,
2020,2,17,長野県,Nagano,0,,,,,,
2020,2,17,長崎県,Nagasaki,0,,,,,,
2020,2,17,奈良県,Nara,1,,,,,,
2020,2,17,新潟県,Niigata,0,,,,,,
2020,2,17,大分県,Oita,0,,,,,,
2020,2,17,岡山県,Okayama,0,,,,,,
2020,2,17,沖縄県,Okinawa,1,,,,,,
2020,2,17,大阪府,Osaka,1,44.0,,,,,
2020,2,17,佐賀県,Saga,0,,,,,,
2020,2,17,埼玉県,Saitama,0,,,,,,
2020,2,17,滋賀県,Shiga,0,,,,,,
2020,2,17,島根県,Shimane,0,,,,,,
2020,2,17,静岡県,Shizuoka,0,,,,,,
2020,2,17,栃木県,Tochigi,0,,,,,,
2020,2,17,徳島県,Tokushima,0,,,,,,
2020,2,17,東京都,Tokyo,19,211.0,,,,,
2020,2,17,鳥取県,Tottori,0,,,,,,
2020,2,17,富山県,Toyama,0,,,,,,
2020,2,17,和歌山県,Wakayama,9,,,,,,
2020,2,17,山形県,Yamagata,0,,,,,,
2020,2,17,山口県,Yamaguchi,0,,,,,,
2020,2,17,山梨県,Yamanashi,0,,,,,,
2020,2,18,愛知県,Aichi,7,,,,,,
2020,2,18,秋田県,Akita,0,,,,,,
2020,2,18,青森県,Aomori,0,,,,,,
